ProgramID_encoded,RMSE,MAE,MAPE(%),Bias,R2,Accuracy,Accuracy+-1,n
160,6070.042020238026,5540.102405178932,81753.6190146727,5540.102405178932,-5.081469515599204,0.03225806451612903,0.25806451612903225,31
161,17772.230074831958,12764.675238715277,27281.160774014024,1499.887424045139,0.04520543876358496,0.08333333333333333,0.6666666666666666,36
164,6189.489411406871,522.381387908935,1759.406849212774,88.41760219491857,0.6980938670005488,0.9599419871820841,0.9724466122728979,740526
165,60465.62627281815,32461.96875,4477.62273308677,-5294.772051411291,0.058640140540409114,0.0967741935483871,0.4838709677419355,31
167,7231.851392717253,6727.81844329834,362866.42936706543,6727.81844329834,-76506951.50848396,0.0,0.0625,16
170,12925.02467976808,7797.850927011466,9601.909871384703,-116.87951472953513,0.38684691840162255,0.4660493827160494,0.8641975308641975,324
171,12710.865598762926,5388.662421264648,8894.975090218748,-2462.5023007638115,0.019200066693216278,0.34285714285714286,0.7571428571428571,350
172,1107.423377459834,935.5365332746817,18424.182623976885,935.4568171179113,-26039.119564724726,0.9357298474945533,1.0,918
173,8317.58921850975,6349.6022749145,3333.2486570015312,6128.288359835929,-86.96727111171388,0.15975103734439833,0.3651452282157676,482
174,44734.494813549085,24861.928325527027,1507.31114244525,-8038.30748166138,0.07833081996122215,0.24240021147237642,0.6864922019561195,3783
175,15763.443427204276,8066.863404528929,84764.72709989603,6970.548810600054,-11.372146785434461,0.7004950495049505,0.7772277227722773,404
176,28546.957651113145,17817.77139362052,2942.574644214365,-1859.2860540730462,0.16832749590249663,0.35171840354767187,0.8003048780487805,7216
177,4586.1121702955425,3492.158631949589,850.7478799798403,-2272.540794109476,-0.1403976046726041,0.46551724137931033,0.896551724137931,58
178,32666.575542714665,16522.494806613424,168.4738075882366,-5710.03353407434,0.3978850330012189,0.42250443807182847,0.8104601939095999,7323
179,2842.7263101666686,2161.859383314387,82031.70448005995,1868.7110334933727,-0.17281909039283594,0.891640866873065,0.9535603715170279,323
180,7810.148335559637,1715.5880322087878,30015.117367522373,-774.876224360944,-0.04715593338767943,0.8982402448355011,0.9617444529456771,1307
181,132.2678559006089,88.11581174749918,46.43850369084729,-1.5870610500582145,0.4358529981757213,1.0,1.0,2523
182,2748.199213299573,1393.12937628028,3370.34092863093,-95.70453368589317,0.6150150258238114,0.7019230769230769,0.9411421911421911,3432
183,6886.761206396981,4331.646580795095,74.84096742284675,-1670.1842859968353,0.38634321269119276,0.5044303797468355,0.8924050632911392,1580
184,5117.096534156399,4026.6265151133302,846.520121595295,2463.6008974362985,-0.147078471839446,0.36,0.5783606557377049,1525
185,34324.16337401921,19570.45093677074,1361.4039405693097,-1695.996800146021,0.06864856012724951,0.3039575683394533,0.7033863729090167,2451
187,72132.88850301887,47285.34375956664,29379.664736745537,-35381.758164169645,-0.025380322878180817,0.14890282131661442,0.7539184952978056,638
188,8022.64996455897,7014.0198657226565,72437.93702617016,-2054.635725097656,-0.35498303890386906,0.58,0.88,50
189,5912.507913848186,4299.3062892118605,1834.729987181128,1121.9239937589248,0.12493446505275352,0.459214501510574,0.6525679758308157,331
190,2194.557754980731,1072.543700890236,154.52585919737567,-503.19921122622003,0.1296037494544625,0.7488464073829928,0.987475280158207,1517
191,5245.070685754778,2399.410313845465,134.78615390925853,119.85179814652739,0.9662260131740884,0.854933263874946,0.9643211799243555,552849
192,8912.890034353246,7223.759298077561,6222.493065771822,-1802.5772510698646,0.5059094620133134,0.3991507430997877,0.9808917197452229,471
193,11408.610904805262,6809.9862239209915,1139.5193549866374,-5212.717086663226,-0.035723683782940885,0.5126582278481012,0.8628691983122363,474
194,1225.425699467682,849.936501487242,9694.465468854169,166.55722902630447,-24.843102202005507,0.8206422018348624,0.968348623853211,2180
195,20066.74255782051,8489.895119927487,7716.67345572904,-387.19022875115564,0.6844228461832793,0.3377464628672084,0.6908347065174157,17599
196,1167.8151082439658,604.5722427622824,270.3189487042202,191.97728990923807,0.6714220329696192,0.7685286103542235,0.9883514986376022,14680
197,6979.824479739194,4416.025389510839,10.700939886808488,-2704.5210086280663,-0.19402286048186768,0.8841985168282943,1.0,1753
198,2597.395600758983,1532.2296467452536,63.55733025160865,-615.9767311315653,0.45287291207577574,0.8513919950643942,0.9996144057993368,12967
199,1269.4999379710678,877.6154626282649,15061.181706252446,58.3479907044368,0.10524895520537592,0.7898507462686567,0.977313432835821,1675
200,5491.112189401525,2333.09236966701,365.9545691748284,-494.79728020784734,0.8063659194390498,0.8161290322580645,0.9748778103616813,10230
201,1887.5780721956512,1629.870039368297,299.8917797697754,1406.4634575704022,-2.0394094172140065,0.24104234527687296,0.995114006514658,614
202,1288.879268649827,384.6914931062152,5143.648337497769,128.71770951401956,-38.6816942895525,0.967426585710467,0.9704051628670715,78561
203,681.60465189291,670.249575932145,13593.539731669827,-577.59028922232,-486.36398946399987,1.0,1.0,941
